PWEIGHT,PATTCRLM,PEFATINC,PEXMG1A,PWARRIF,
939.2738,6000,42850,99996,0,
442.4702,999996,50400,99996,0,
1165.9825,24000,80050,99996,430000,
1321.2086,999996,28650,99996,0,
967.0585,9000,25550,1050,0,
894.5839,47500,141750,525,0,
1171.137,10000,80300,99996,32000,
1325.7771,22000,80450,675,0,
703.2167,39000,101175,99996,0,
543.1748,52500,188800,99996,0,
2527.6706,999996,42825,99996,0,
486.0553,9250,91275,550,0,
1086.6484,10500,27400,99996,0,
473.4153,24000,116900,99996,0,
350.8607,999996,58175,99996,0,
749.5,67500,102750,1650,0,
877.9188,15500,63875,99996,62500,
762.335,57500,189150,400,0,
259.8043,9000,73275,99996,0,
582.2552,5500,92325,99996,0,
1405.6988,6000,24350,99996,0,
2115.9163,25000,41400,100,45000,
468.9697,1000,47650,99996,0,
929.2305,5750,27525,99996,0,
422.2448,20000,107675,99996,0,
176.1772,70000,1102050,5250,0,
372.53,60000,96300,1400,0,
814.9263,999996,300,99996,0,
1434.4982,27000,40425,450,135000,
531.8804,2100,20400,99996,0,
842.978,4100,81025,225,0,
1580.8083,999996,16000,99996,0,
570.3501,999996,16500,99996,0,
450.1361,999996,30000,99996,0,
1551.9164,21000,77125,825,0,
183.3154,1000,44250,99996,0,
567.8365,999996,6550,99996,0,
2154.1927,1300,37500,99996,0,
2468.3358,29000,28350,1500,0,
924.3515,28000,95375,99996,0,
2519.0632,14500,18700,99996,0,
1590.0778,5000,35750,99996,0,
911.9961,29000,135150,950,0,
180.8469,5250,131400,99996,0,
357.5395,11000,41000,99996,0,
593.0003,30000,127525,150,0,
1165.5136,5000,38000,99996,0,
94.4125,46000,152275,99996,190000,
544.2633,10000,56825,99996,0,
796.3177,27000,163150,99996,0,
1197.4504,44000,101750,99996,62500,
775.4088,1050,149200,1100,0,
247.0041,37000,108200,99996,0,
855.571,31000,135100,99996,0,
1472.0933,13000,99275,1000,0,
411.4934,999996,26350,99996,0,
769.4361,999996,69425,1150,0,
1327.4231,19000,62925,675,0,
1718.2514,4750,60550,99996,0,
702.1492,4000,44950,99996,0,
653.0242,999996,34750,99996,0,
634.782,9500,108500,99996,14000,
3628.3005,14500,69425,650,0,
1437.9681,2600,1150,99996,0,
1745.0176,13500,36725,99996,0,
10870.0426,999996,9250,99996,0,
553.6823,999996,22675,99996,0,
1386.6856,10000,30300,99996,0,
2465.3015,10000,37400,99996,0,
672.215,50000,172650,99996,0,
92.3197,15000,27600,99996,0,
493.9051,3500,51800,375,0,
3795.4083,6000,60325,675,0,
1010.2376,26000,79475,600,0,
1185.1727,57500,39000,99996,0,
880.2539,6500,155100,99996,0,
1494.9499,31000,101275,1100,0,
2860.8726,999996,21300,99996,0,
1263.1104,9500,34750,1100,0,
582.7218,19500,81550,99996,0,
907.1998,30000,107575,1900,0,
177.7297,34000,56075,99996,0,
980.9493,22000,58150,99996,0,
1107.0944,3000,48050,99996,0,
626.479,20000,158950,500,0,
1877.1248,999996,6300,99996,0,
1139.998,18000,51600,99996,0,
409.7955,100000,63100,99996,0,
970.1788,70000,325075,99996,0,
991.3766,50000,41850,99996,310000,
1522.5154,20000,148650,750,0,
1843.0859,20000,91850,450,0,
2352.1869,5750,64925,99996,0,
983.2178,5000,51625,525,0,
1966.7821,9500,114175,99996,120000,
1016.741,52500,175900,750,0,
1285.8223,135000,123425,99996,0,
1748.3743,999996,7800,1000,0,
827.7566,57500,25600,99996,0,
2038.3562,50000,127125,99996,19000,
1736.8925,11000,164975,1100,0,
2397.1222,20000,25050,99996,0,
1970.8868,6250,51225,99996,175000,
1004.7891,45000,19700,99996,0,
1500.8002,11000,54425,99996,0,
929.7203,31000,98575,99996,0,
1003.7924,5000,38525,99996,0,
1915.1036,11500,39275,99996,21000,
2314.5153,13500,42175,99996,0,
2868.0992,39000,94350,3000,0,
1619.8737,9500,81325,99996,0,
1935.5138,999996,28750,475,0,
379.0936,6250,18750,99996,0,
620.2725,4000,34500,99996,0,
322.6962,50000,94425,99996,0,
1032.3083,25000,96700,99996,0,
867.7443,999996,17225,99996,0,
948.2961,25000,74150,99996,185000,
854.072,20000,97350,2200,0,
313.8932,999996,19125,99996,0,
694.1361,41000,67550,650,0,
455.0314,7000,37825,99996,0,
1486.3113,50000,77200,875,0,
505.3911,950,56800,99996,200000,
3337.0562,19000,42750,325,0,
1319.0638,7250,138250,650,0,
702.0546,999996,20775,99996,0,
443.7099,12000,80150,99996,0,
1188.9716,999996,1900,99996,0,
1146.5462,26000,80450,99996,0,
1777.5293,950,17800,99996,0,
387.5681,2900,42325,275,0,
8041.711,950,7825,99996,0,
2487.7916,999996,7000,99996,0,
536.15,20000,39475,875,0,
2484.358,25000,192350,1200,0,
857.3142,16500,100375,99996,0,
1056.628,10500,44925,99996,0,
927.9739,5000,14750,99996,0,
294.1377,999996,26000,99996,0,
394.8012,1050,23000,225,0,
527.4701,26000,137425,99996,0,
434.7715,999996,17500,99996,0,
1723.1655,1550,36000,250,0,
826.0515,5250,45900,99996,29000,
1341.7863,525,37475,99996,0,
2044.024,999996,45025,99996,0,
189.3198,155000,158925,99996,0,
20.6058,52500,310750,850,0,
743.5521,10500,32150,99996,0,
1775.7094,50000,39025,425,0,
3611.679,6250,64975,550,0,
836.0461,38000,94625,575,0,
1376.1938,4000,68950,99996,0,
899.4415,35000,92775,99996,2400,
1096.0385,999996,8425,99996,0,
1375.302,20000,84350,99996,0,
1051.7624,9500,96750,1600,0,
3979.0994,33000,90275,1250,0,
692.3541,41000,380825,99996,400000,
1540.2685,10500,43575,99996,0,
2038.6273,19000,86950,1350,0,
568.1208,12500,37750,99996,0,
564.7922,23000,56775,1600,0,
861.413,36000,103500,99996,0,
495.6327,19000,52350,99996,0,
651.9424,41000,216625,99996,475000,
2322.8926,9500,25875,99996,0,
423.6316,10000,138200,99996,0,
2751.5487,225,38425,99996,0,
3524.2894,20000,69725,125,0,
525.6094,30000,319000,4000,0,
356.5338,10000,56425,99996,0,
306.6314,2100,32000,99996,0,
735.271,999996,15800,99996,0,
1805.1976,13500,92325,200,0,
1654.2735,12000,18400,99996,0,
275.4657,67500,206800,1500,0,
2034.1066,29000,68825,99996,0,
1531.7729,41000,146225,90,0,
1309.2031,24000,105600,950,0,
1103.9277,24000,31650,99996,0,
549.853,19000,70800,475,40000,
1544.1469,2000,31725,99996,0,
2048.8282,7750,33000,99996,0,
1548.777,8000,83000,350,0,
848.1633,30000,103800,750,0,
2058.7256,12500,46550,500,0,
1180.1379,29000,86000,99996,240000,
1675.9824,25000,80575,125,0,
482.1472,999996,48350,1600,0,
878.7123,20000,88375,99996,475000,
527.6157,30000,75175,99996,0,
939.133,999996,19825,99996,0,
810.0427,11000,61275,99996,0,
808.8668,31000,60700,325,0,
1990.5694,3000,24225,99996,92500,
787.6655,23000,151000,99996,250,
579.5591,25000,225850,99996,0,
672.2197,999996,13075,99996,0,
722.207,30000,118225,675,0,
1158.0259,9500,44400,99996,33000,
755.844,60000,126350,1800,0,
1141.0002,12000,69375,99996,0,
10,17500,110375,1150,0,
1481.1892,999996,36925,99996,0,
751.2938,28000,112400,99996,0,
1731.6872,21000,125550,1100,0,
453.0535,44000,390975,325,0,
1677.7098,11500,78075,475,0,
1444.1842,8000,42100,99996,0,
288.2285,30000,66200,99996,0,
2195.9019,25000,28875,525,0,
1420.0319,10000,44500,675,0,
2480.6974,5250,44050,99996,40000,
836.2314,8000,126725,2000,0,
887.7798,7000,27950,99996,330000,
534.8958,27000,134050,99996,0,
1140.7195,24000,123700,99996,0,
1046.8731,999996,53750,99996,0,
2751.3682,999996,21500,400,0,
2380.9235,21000,92375,800,0,
1622.6011,999996,4400,99996,0,
177.2499,72500,154425,1800,0,
1389.505,35000,128250,225,0,
579.0432,120000,64500,99996,0,
269.7122,33000,91725,400,0,
903.4811,27000,127975,99996,0,
387.9804,9500,77375,99996,0,
381.5109,999996,80700,1050,0,
385.1361,1500,112125,700,0,
554.2723,75000,159400,99996,0,
2854.7941,16500,55475,1750,0,
2369.8438,10000,40875,99996,150000,
365.887,950,44000,99996,0,
3036.5057,15000,49700,700,0,
858.2779,72500,81650,1150,0,
103.7653,4000,69550,1700,0,
908.7227,30000,165725,1100,0,
2181.5993,10500,71425,99996,0,
1052.6736,2000,5200,99996,0,
1567.5008,10000,39375,99996,0,
1698.2428,999996,12500,99996,0,
785.8187,999996,575,99996,0,
2240.5906,41000,73650,825,0,
603.0835,10500,61900,825,0,
351.9604,29000,38150,99996,0,
430.7221,20000,751550,99996,0,
399.0113,60000,137600,1100,0,
376.4932,15000,57500,99996,0,
2337.1408,26000,111850,850,0,
2393.4995,999996,18000,99996,0,
1647.4523,42000,78625,99996,0,
2170.8532,20000,113825,875,0,
964.5465,31000,276400,99996,0,
1018.5235,1350,19500,99996,0,
781.8855,999996,100600,99996,0,
495.323,17500,143375,1050,0,
879.9144,15000,92275,900,0,
8295.5304,999996,300,99996,0,
617.4521,15000,153950,2100,0,
2122.2912,10000,37550,650,0,
3100.7271,4300,89700,400,0,
627.6654,12500,111575,725,0,
1309.6676,950,15500,99996,0,
480.2161,999996,26000,99996,0,
1025.3395,150000,140075,99996,87500,
1189.9079,36000,86775,525,0,
1345.4643,13500,69425,99996,0,
1745.0176,999996,26775,99996,0,
95.422,12000,78025,99996,0,
1341.6807,40000,89025,99996,0,
575.5951,43000,114925,99996,0,
363.1646,31000,97975,1050,0,
920.4886,13500,17825,99996,0,
360.4118,6500,32950,99996,0,
1062.6881,32000,62700,99996,92500,
5446.903,18500,72175,99996,0,
546.0134,33000,135250,99996,0,
618.8612,55000,72875,99996,0,
373.2423,34000,201300,525,0,
667.803,10000,74950,1400,0,
133.6442,40000,127375,1350,0,
383.2654,13500,95425,750,0,
3675.4381,7750,22525,99996,0,
1966.9313,10000,29050,99996,0,
2134.1894,34000,69500,99996,0,
1185.5439,24000,169850,675,0,
934.0052,15000,77475,150,0,
479.6165,19000,11600,925,0,
8759.2986,999996,21100,99996,0,
1676.6254,15000,42350,99996,0,
5441.3457,999996,275,99996,0,
1272.6085,34000,42875,99996,60000,
408.3456,35000,56375,99996,0,
706.5342,27000,67500,99996,0,
234.557,95000,123550,99996,0,
1246.6513,85000,79150,2200,0,
1352.0399,10000,4950,575,0,
932.5195,21000,39650,225,0,
2591.4844,4000,49950,99996,0,
948.1693,4750,58050,350,0,
2556.4821,9000,105350,3300,0,
1119.7658,44000,85575,625,0,
782.3051,23000,95975,1250,0,
1434.6596,32000,54900,99996,0,
533.3057,29000,190475,275,0,
186.8645,9500,136450,99996,0,
3275.8056,4750,2950,99996,0,
2055.5919,999996,825,99996,0,
842.2398,10000,79600,475,0,
258.0574,5000,48575,800,0,
1375.3713,25000,43400,800,0,
490.7182,13000,56400,2000,0,
515.7607,20000,76600,1500,0,
1164.8338,12500,69800,1350,0,
1586.8829,999996,47600,99996,0,
1952.687,34000,116550,99996,0,
1745.0176,1300,39075,99996,0,
3454.7525,2600,63925,99996,0,
1110.8831,7250,59425,99996,0,
1160.8929,25000,58000,875,95000,
874.4798,5000,53550,99996,0,
964.1941,33000,171925,99996,0,
2265.4894,5000,59300,99996,0,
526.6092,45000,120000,99996,0,
2406.7082,31000,102250,350,0,
569.9571,999996,7500,99996,0,
332.9665,999996,11500,99996,0,
941.6603,47500,195725,99996,0,
389.7848,999996,64375,99996,0,
460.544,5000,65400,99996,52500,
1288.4562,10000,56900,99996,0,
840.0967,3900,5750,3000,0,
1013.7934,5000,42200,375,0,
383.3148,21000,22675,99996,0,
73.4053,110000,136150,99996,0,
939.2738,80000,39350,99996,0,
1413.8953,5250,52675,1350,0,
1088.9522,10000,92250,99996,140000,
1132.4172,5750,35000,900,0,
1322.7964,999996,19600,99996,9500,
309.1738,4400,95375,99996,0,
1519.1527,3600,64325,99996,195000,
1096.8553,30000,76700,99996,0,
1311.6575,50000,45575,99996,25000,
364.8118,2000,19600,99996,0,
586.4098,23000,103600,99996,10000,
508.5155,28000,201800,2100,0,
1781.9905,2900,16925,300,0,
3691.9731,5250,38500,1500,0,
3097.5809,5000,27600,99996,0,
1690.3761,5250,33100,99996,0,
740.8322,50000,13100,99996,0,
417.7965,5000,36600,99996,17000,
197.7484,20000,130075,99996,0,
1359.5118,3400,36875,99996,0,
454.1064,7250,101100,99996,0,
1232.1013,20000,95050,99996,180000,
58.8393,40000,411575,99996,0,
4328.7209,5000,53025,525,0,
1088.9522,14500,107575,99996,160000,
821.9711,10000,63800,99996,0,
907.9377,105000,139250,99996,0,
892.4315,999996,26925,99996,0,
1513.7684,1000,3600,99996,0,
1358.4744,18000,143500,99996,0,
1246.3335,80000,105700,425,0,
433.001,999996,26375,99996,0,
1772.7225,21000,98475,99996,0,
1148.9076,17000,46025,99996,0,
706.5342,12000,80125,99996,115000,
1890.6587,30000,47650,99996,0,
743.5521,30000,48950,99996,57500,
1168.1832,15500,66700,99996,0,
1021.4514,999996,7825,99996,0,
2465.3015,26000,33025,99996,4500,
737.3226,10500,99525,725,0,
150.7907,9500,49650,700,0,
166.7237,20000,131350,99996,0,
678.3585,999996,28700,99996,0,
1922.015,100000,117825,375,0,
1981.018,9500,94150,275,0,
398.8344,999996,37700,99996,0,
337.2641,1050,59575,99996,0,
173.7084,43000,172650,475,0,
2581.3852,999996,22900,99996,0,
959.329,999996,34500,99996,0,
278.098,40000,68350,500,0,
715.4539,60000,348100,99996,0,
1065.3609,10000,90675,550,0,
771.4579,15000,17800,99996,0,
1041.0119,11000,67775,625,0,
439.5182,999996,41025,900,0,
1127.4017,8250,19000,99996,77500,
1863.9964,10500,14000,575,0,
505.5061,999996,7500,99996,0,
1486.9537,19000,88600,99996,0,
2818.0218,999996,18925,99996,0,
717.5962,575,22025,99996,0,
1643.6255,14500,98525,825,0,
2257.5241,4500,28200,99996,0,
346.5762,15500,10500,300,0,
865.1541,3400,53200,99996,0,
951.6819,999996,61775,99996,72500,
1452.9039,5250,108250,99996,0,
1470.3761,240000,56825,99996,0,
1100.0566,50000,150450,99996,0,
1647.1151,3900,56475,99996,0,
1097.304,5000,86950,99996,0,
1426.3359,19000,37650,99996,0,
505.3126,5750,19000,99996,0,
637.8311,999996,-2175,99996,0,
516.9497,2400,53675,99996,0,
377.3809,20000,113650,99996,0,
1176.014,11500,75975,1200,0,
1969.3707,43000,58600,99996,120000,
1024.2518,31000,78150,99996,240000,
955.7218,10000,55375,400,0,
2347.5536,2100,36250,99996,0,
2105.7236,999996,14500,99996,0,
309.632,35000,75950,650,0,
1412.3164,100000,65475,800,0,
925.1397,31000,72000,99996,0,
367.8878,24000,31475,99996,0,
451.981,31000,188625,99996,0,
1864.108,6000,62875,1900,0,
3009.9623,39000,52250,1650,0,
1426.5892,36000,135400,550,0,
474.2176,33000,60375,99996,0,
408.9036,41000,116225,99996,475000,
642.2816,28000,84200,725,0,
316.0526,40000,101650,375,100000,
775.5026,95000,131850,525,0,
1485.9111,29000,47250,1500,0,
204.8216,28000,230075,99996,0,
2154.5237,15000,70200,99996,0,
648.9107,30000,137550,2200,0,
441.9953,9000,92475,99996,33000,
1899.9272,20000,48775,99996,0,
1157.0591,5250,109275,675,0,
377.7454,5750,22050,99996,0,
1435.2435,15000,38500,99996,0,
341.1823,15500,159425,99996,0,
338.3917,25000,38625,99996,0,
401.0122,17500,38500,200,0,
1306.0078,25000,210750,1000,0,
1453.42,2000,46275,525,0,
1857.0502,34000,68825,99996,0,
1560.4964,3100,36625,99996,0,
1186.4863,40000,87975,850,0,
576.7555,30000,119000,2800,0,
672.581,45000,127300,475,0,
477.4826,130000,68250,99996,0,
884.9575,999996,24750,99996,0,
1292.7549,125000,294700,950,0,
532.5004,23000,84275,99996,5000,
1014.8775,82500,130650,99996,0,
288.3006,17000,127400,99996,0,
455.7018,9250,147900,99996,0,
415.2386,19000,57600,1500,0,
301.2012,67500,104250,99996,0,
1676.6254,28000,29350,99996,0,
569.4109,999996,17500,99996,0,
938.4616,30000,71775,99996,0,
1872.6795,40000,87675,99996,0,
1619.5988,5000,63875,99996,0,
247.7503,60000,88300,99996,0,
1233.1492,21000,84600,1150,0,
900.2603,12500,83175,400,24000,
283.9547,5250,72175,350,0,
948.939,26000,156200,425,0,
781.6791,15000,65950,1250,0,
1032.9564,10000,182350,99996,0,
1219.302,28000,69325,99996,0,
1408.1057,30000,72200,1050,0,
1666.6332,125000,52925,600,0,
1945.9103,999996,13000,99996,0,
757.7288,47500,135125,3500,0,
2465.3015,999996,18400,99996,24000,
770.6606,10000,123325,2400,0,
302.9968,21000,107350,99996,550000,
594.2373,999996,11500,99996,0,
4290.4716,20000,4075,99996,0,
1236.8898,87500,163875,99996,0,
819.0729,2400,22575,99996,0,
1128.1476,26000,91575,200,0,
594.7583,1550,39650,99996,0,
620.3652,29000,107550,1500,0,
1566.9689,30000,113500,1800,0,
2197.6738,6750,29500,2300,0,
432.3376,1900,19000,99996,0,
234.0298,5000,30775,99996,0,
1402.4857,4600,22650,99996,0,
531.7438,4750,59575,99996,0,
1260.4779,39000,148500,1050,0,
435.4445,52500,80400,99996,0,
1019.5601,2000,74550,575,0,
1705.9895,50000,118000,475,0,
228.2625,5500,29750,300,0,
1327.599,29000,80775,550,0,
1428.9001,9500,31850,99996,0,
624.1648,999996,29450,99996,0,
1923.3733,7750,17200,99996,0,
435.2364,60000,220450,1700,0,
575.3728,17000,67300,99996,24000,
618.2089,24000,101600,99996,0,
1371.1075,5000,19500,99996,0,
2071.4217,7500,43225,99996,0,
538.7604,70000,217425,375,0,
872.7368,30000,189950,99996,0,
2802.3058,20000,63400,99996,0,
2424.2235,7500,63800,99996,0,
411.9868,999996,59275,1100,0,
486.5738,999996,18200,99996,0,
943.5439,10000,39275,99996,90000,
753.0374,41000,116625,2000,0,
983.6012,12000,68675,99996,525000,
1531.9481,42000,116475,750,0,
3651.6211,39000,121675,99996,0,
1015.7557,11500,97475,375,310000,
1586.2057,24000,20725,99996,0,
1628.7612,20000,75275,99996,0,
1804.6104,34000,87675,400,0,
864.3785,220000,48500,875,0,
414.3437,4750,21000,99996,0,
1802.2985,14000,83300,99996,0,
1835.7317,4000,21000,99996,0,
1271.8687,7500,135075,2500,0,
921.5734,5250,28450,99996,0,
594.2026,41000,79475,325,0,
396.6786,40000,71300,99996,0,
283.2738,825,40575,99996,0,
905.9239,19000,24225,99996,0,
3340.4228,10500,64000,425,0,
451.1537,999996,17500,99996,0,
295.4191,450,33000,99996,0,
1930.4967,1900,92900,175,0,
502.3441,87500,279125,99996,97500,
1105.4388,16500,4550,99996,0,
923.6382,32000,44275,200,0,
484.8429,8000,13075,99996,57500,
1282.9346,6250,132600,1200,0,
2698.2628,19000,102625,99996,0,
518.4025,34000,101225,99996,0,
579.947,29000,261475,99996,0,
752.7719,29000,385550,99996,0,
1555.3251,145000,149475,99996,125000,
2735.66,999996,70750,400,0,
2385.3574,19000,103125,99996,0,
826.1975,11000,77775,550,77500,
1470.3647,4750,-5175,99996,0,
1164.8733,39000,112225,99996,0,
927.1674,19000,30500,99996,0,
164.2269,999996,21000,99996,0,
409.8449,9500,100250,600,650000,
423.8833,7500,87625,1150,0,
552.0967,16000,104475,99996,0,
781.6791,19000,65500,99996,57500,
452.1176,6250,71650,175,0,
1952.1485,999996,19200,99996,0,
955.32,18000,66900,99996,0,
627.8366,16500,143225,99996,0,
551.8667,5000,150625,1350,0,
2210.9343,2100,60500,225,0,
477.0928,2600,43075,99996,0,
462.0829,100000,363000,99996,0,
111.7609,29000,512125,99996,0,
2941.2885,999996,85350,99996,0,
428.3909,22000,190800,99996,410000,
3032.5119,30000,61425,650,0,
2400.6658,21000,50600,99996,0,
2892.9039,3000,41075,600,0,
596.7977,52500,143125,99996,0,
982.6086,6000,82100,550,0,
779.6828,575,54675,450,0,
982.4982,4100,34450,99996,0,
935.7944,9500,83300,99996,0,
1265.8725,30000,66050,99996,0,
1838.0577,999996,36300,99996,0,
809.3765,27000,81150,99996,0,
1371.1075,999996,18000,99996,0,
1509.9474,1900,14400,99996,0,
886.5767,30000,43125,99996,0,
543.4572,14000,61350,99996,0,
270.8329,25000,82500,99996,0,
3471.6326,50000,186275,1400,0,
720.3552,47000,129775,99996,0,
1277.6426,6500,80600,99996,175000,
2449.1218,16000,80900,99996,0,
514.9337,525,29000,99996,0,
2296.1316,15000,74825,99996,0,
3293.1258,3100,24925,99996,0,
1311.0139,29000,116525,99996,0,
1277.0237,15500,48075,99996,0,
1323.6266,12000,107500,225,0,
521.5806,230000,450450,99996,0,
521.0108,5000,122475,750,0,
1062.785,45000,90425,99996,0,
989.2196,29000,52075,225,0,
824.9369,50000,15750,99996,0,
1745.0176,3100,36550,99996,36000,
1161.5696,67500,235100,99996,1550000,
259.0055,90000,240750,99996,0,
541.9004,100000,298150,825,0,
343.3182,6250,29000,99996,0,
1237.9576,999996,10000,99996,0,
1410.1433,40000,234575,99996,0,
1857.3757,10000,24575,99996,0,
647.5063,41000,74450,1500,0,
1698.2428,1900,9000,99996,0,
1944.5407,9500,55750,99996,0,
499.2682,13500,22800,1050,0,
1717.8961,999996,19950,99996,0,
349.5385,47000,39950,1050,0,
464.656,13500,61100,99996,0,
1298.7767,62500,126025,99996,0,
73.6791,5000,108200,275,0,
444.6158,29000,141425,99996,0,
2744.8679,20000,82000,825,0,
1226.8484,15000,79425,1400,0,
271.6334,4100,94525,625,0,
1302.9085,19000,336375,3500,0,
1114.9748,1500,54425,99996,65000,
561.8198,20000,78275,825,0,
575.9613,12500,91550,99996,0,
646.6668,3000,43525,800,0,
