PATTCRLM,PDWTYP,PEFATINC,PFSZ1824,PFSZ2544,PFSZ4564,PFSZ65UP,PPVRES,PWARRIF,PWNETWPG,
999996,3,18000,2,1,2,2,35,0,4575,
34000,1,56250,2,1,2,2,46,0,280000,
5000,1,47550,2,2,1,1,35,0,1259000,
20000,2,44300,2,2,2,1,46,0,301000,
14500,2,75750,2,2,1,2,24,0,508450,
23000,1,91925,2,2,2,1,47,0,1304250,
10000,3,40300,2,2,1,2,24,0,75950,
70000,1,170175,2,2,1,2,59,0,3622000,
25000,1,200875,2,2,1,2,24,0,4490000,
300,3,28000,2,1,2,2,12,0,-145,
12000,3,83400,2,1,2,2,48,0,486475,
30000,1,71800,2,2,1,2,10,0,2227500,
10000,1,151275,1,1,1,2,35,0,136050,
10500,1,26300,9,9,9,9,59,0,4224000,
20000,1,109025,2,1,2,1,59,0,368400,
575,1,34775,2,2,1,2,59,0,919900,
10000,1,86500,1,1,2,2,35,0,-63600,
17000,1,334325,9,9,9,9,48,0,5712500,
5000,1,72200,1,1,2,2,35,0,1189975,
7750,1,108950,2,1,2,2,48,0,212650,
2900,1,86725,2,1,1,2,35,0,122001,
2600,1,41600,2,2,2,1,48,4750,329000,
75000,1,109350,2,2,2,1,48,370000,1143080,
12000,1,173600,1,2,1,2,35,0,1633875,
10000,1,55800,2,2,2,1,35,240000,963500,
60000,1,115750,2,1,2,2,48,0,3565000,
29000,2,53900,2,1,2,2,35,0,400225,
23000,2,101925,2,1,2,2,59,0,34950,
8000,3,66725,2,1,1,2,48,0,398000,
1000,3,9250,2,1,1,2,59,0,347950,
21000,2,59675,2,1,2,2,13,0,59700,
30000,1,69475,2,2,2,1,47,220000,1628000,
10000,1,80775,2,2,2,1,48,480000,1645750,
24000,1,42900,2,2,1,1,24,0,1748000,
16500,3,55750,2,1,2,2,24,0,36400,
31000,2,47700,2,1,2,2,24,0,352600,
44000,1,42675,2,2,1,1,46,0,724451,
1900,1,23150,2,2,2,1,48,0,292900,
15000,2,112900,1,2,1,2,48,0,731675,
20000,3,80425,2,2,2,1,59,0,753000,
21000,1,123875,1,2,1,2,11,0,1606325,
6000,1,25425,2,2,2,1,59,0,555000,
21000,1,78875,2,1,2,1,35,4600,171200,
4750,2,21000,2,2,2,1,35,0,174150,
6250,1,11050,2,1,2,2,24,0,5600,
1200,2,26275,2,2,2,1,35,29000,193250,
999996,3,13000,2,1,2,2,24,0,-21010,
7250,2,91550,2,2,1,2,35,0,281576,
1900,1,27600,2,2,1,2,59,0,1441000,
47500,1,67075,2,2,1,1,35,0,367700,
36000,1,113800,2,2,1,2,47,0,1984000,
22000,2,67975,2,2,2,1,46,1100000,1605000,
31000,1,65450,2,1,2,1,24,0,42850,
37000,1,220325,2,1,2,2,46,0,554200,
14500,3,48450,1,1,2,2,59,0,-4700,
28000,1,29425,2,2,2,1,59,0,574000,
550,1,8975,1,2,2,2,12,0,-76500,
9500,3,56025,2,1,2,2,24,0,404975,
7250,3,43500,2,1,2,2,35,0,100475,
47500,3,42850,2,2,1,2,59,0,1632500,
19000,2,53125,2,1,2,2,35,0,172500,
15000,1,17650,2,2,1,2,59,0,700375,
4750,2,11000,2,1,2,2,59,0,744500,
999996,3,28750,2,1,2,2,24,0,-1900,
65000,1,235250,2,2,2,1,35,95000,3759500,
500,1,68350,2,2,2,1,10,0,232750,
14500,1,39025,2,2,1,2,48,0,1327250,
4100,1,151375,2,2,2,1,46,200000,716601,
24000,1,46200,2,2,2,1,59,0,717300,
5250,1,61275,2,1,2,2,35,0,96550,
18500,1,72350,2,2,1,2,24,0,927001,
9500,1,75625,2,2,2,1,35,24000,272330,
525,3,43825,2,2,1,2,48,0,177975,
22000,2,62175,2,1,2,2,35,0,288600,
67500,1,183075,2,2,2,1,48,0,1817150,
999996,3,17475,2,2,2,1,48,0,-25,
10500,1,68775,2,2,1,2,11,0,861000,
10000,1,97300,2,1,2,2,47,650000,1518400,
19000,2,108050,2,1,2,2,35,0,781634,
10000,1,55025,2,2,2,1,12,0,488500,
47500,1,65550,2,2,2,1,48,0,1195475,
40000,1,97200,2,2,1,2,48,0,240500,
15000,1,92750,2,1,2,2,48,0,376500,
8500,1,55950,2,1,2,2,24,0,202550,
999996,1,32525,2,1,2,2,59,0,53651,
999996,3,52850,2,1,1,2,24,0,96000,
1450,1,37525,2,2,1,2,24,0,37625,
200,3,34275,1,2,2,2,35,0,99275,
29000,1,147950,2,2,2,1,47,0,2118500,
27000,1,64300,2,2,1,2,13,0,751050,
4750,1,50025,2,2,1,1,10,0,549500,
7250,2,74700,2,1,2,2,35,0,157400,
25000,1,24150,2,2,1,2,10,0,409580,
40000,1,417125,9,9,9,9,48,0,1161400,
19000,1,76025,2,1,1,2,35,0,370800,
47500,1,102625,9,9,9,9,13,0,3272900,
21000,3,68200,2,2,2,1,35,380000,1126000,
18000,1,32350,2,2,1,2,13,0,83600,
26000,3,107375,2,1,2,2,59,0,210000,
999996,4,37525,2,2,2,1,59,15000,478050,
999996,3,33125,2,2,2,1,35,0,89775,
15000,1,28800,2,2,1,1,24,0,276900,
82500,1,172750,1,2,2,1,35,0,3596000,
36000,1,189525,2,1,1,2,59,0,3163000,
37000,3,81450,2,2,1,2,59,0,1374850,
6000,3,80350,2,1,2,2,35,0,158650,
10000,1,42675,2,1,2,2,48,0,376500,
55000,2,70225,2,2,1,2,47,0,756400,
42000,1,84225,2,1,2,2,46,0,708750,
35000,1,55475,2,2,1,2,24,0,2011500,
999996,3,14625,1,2,2,2,59,0,63225,
65000,3,59350,2,1,2,2,35,0,474500,
10000,1,16075,2,2,2,1,24,0,185900,
30000,1,113000,2,1,2,2,12,0,208450,
25000,1,44575,2,1,2,2,48,0,347500,
25000,1,40700,2,2,1,1,35,0,407250,
14500,1,27750,2,2,1,2,48,0,374600,
20000,3,46450,2,2,2,1,24,0,158500,
8750,3,53400,1,2,1,2,48,0,13075,
70000,1,170125,1,2,1,2,35,0,493350,
10500,1,58100,2,2,1,1,35,190000,565700,
11500,3,27800,1,2,2,2,24,0,23650,
999996,3,57175,2,1,2,2,35,0,-11800,
72500,1,108150,2,2,2,1,35,31000,1614175,
17500,1,56550,2,2,2,1,35,170000,1175500,
60000,1,262375,2,1,2,2,35,0,1513250,
1050,3,8400,2,1,2,2,48,0,1126,
999996,3,58325,2,2,1,2,59,0,410550,
3000,1,19450,2,2,1,2,24,0,72905,
999996,1,24400,2,1,2,2,12,0,71000,
1900,2,64000,2,1,2,2,48,0,168500,
29000,1,92575,2,2,1,2,35,0,109350,
2100,3,35150,2,2,1,2,24,11500,208325,
50000,1,80275,1,2,1,2,35,0,2763375,
15000,1,82575,2,2,1,2,59,0,1058700,
15000,3,47225,2,1,2,2,59,0,180651,
22000,3,55275,2,1,2,2,48,0,227450,
800,2,60875,2,2,2,1,24,0,619500,
2000,3,40000,2,1,1,2,13,0,43275,
999996,1,58275,2,2,1,1,47,0,26550,
20000,2,115100,2,2,1,2,24,0,1342700,
30000,1,46400,2,2,1,2,59,0,1145500,
28000,1,43250,2,2,2,1,35,200000,1237550,
19000,1,53850,1,2,1,2,35,0,538425,
7750,1,114950,1,1,1,2,24,0,753500,
22000,1,137350,2,1,2,2,35,0,1069000,
999996,1,22200,2,1,1,2,59,0,456500,
30000,1,224625,1,2,1,2,24,0,1956250,
72500,1,271850,1,2,1,2,35,0,5567500,
9500,3,30375,2,2,2,1,35,0,466100,
999996,3,24000,1,1,2,2,24,0,135875,
20000,1,67300,1,2,1,2,48,0,467900,
47500,1,48000,2,1,1,2,46,0,80101,
23000,1,58350,2,2,2,1,59,0,2737000,
20000,1,218025,1,2,1,2,59,0,1496600,
16000,1,64375,2,2,1,1,12,0,348550,
1500,3,47575,1,2,2,2,59,0,29625,
12000,2,35150,2,2,1,2,59,0,484450,
10500,3,26700,2,2,2,1,48,145000,246750,
6750,1,46575,2,1,2,2,24,0,117550,
40000,1,41375,2,2,1,2,48,0,546800,
7500,1,32575,2,2,2,1,47,0,285250,
30000,1,602075,9,9,9,9,59,0,4534500,
15500,3,32925,2,1,1,2,35,0,2875,
67500,2,268850,2,2,2,1,24,9000,5996500,
100000,1,289350,9,9,9,9,48,0,11142500,
9500,1,56750,2,2,1,2,47,0,737000,
999996,3,44125,2,1,2,2,11,0,-30050,
34000,1,125675,2,2,1,1,47,60000,1049500,
39000,1,16575,2,2,1,2,12,0,181000,
18500,3,1875,2,1,2,2,24,0,26000,
35000,1,109675,2,1,2,2,12,0,672500,
62500,3,32975,2,1,2,2,35,0,-9800,
20000,4,61100,2,1,2,2,47,0,69580,
999996,1,22700,2,2,2,1,35,0,196254,
5000,4,47475,2,1,2,2,48,0,76550,
39000,1,38950,2,2,2,1,59,0,821400,
10000,1,117275,2,1,2,2,47,0,18750,
50000,1,140250,2,1,1,2,48,0,184000,
999996,9,43500,2,1,2,2,13,0,147000,
2000,1,65675,2,1,2,2,13,0,43105,
31000,2,9900,2,2,1,2,59,0,4620,
12000,1,44575,2,2,1,2,24,0,1813000,
24000,1,48750,2,2,1,2,59,0,354500,
20000,1,92225,2,2,2,1,59,20000,2086000,
5250,1,94775,2,2,1,1,47,0,814500,
24000,1,138125,2,1,2,2,48,0,447350,
999996,2,300,1,2,2,2,13,0,7050,
1900,1,37450,1,1,2,2,24,0,6600,
6000,3,47875,2,2,2,1,24,170000,897000,
10500,4,13800,2,2,2,1,48,0,393225,
5750,1,20000,2,2,2,1,46,0,23400,
11500,1,38700,2,2,1,1,59,0,2164250,
19000,1,38625,2,2,1,2,35,0,517750,
22000,1,53400,9,9,9,9,11,87500,2020500,
60000,1,94975,2,2,1,2,35,0,698751,
31000,2,132875,2,2,1,2,59,0,1914000,
50000,1,86225,2,2,1,2,35,0,827500,
5250,1,6250,2,2,1,2,46,0,45475,
20000,1,135900,1,2,1,2,24,0,2279900,
20000,2,111500,2,2,1,2,24,0,1733000,
18500,1,152400,2,1,2,2,24,0,582250,
41000,1,155225,2,2,1,2,47,0,2553500,
40000,9,37500,2,2,1,2,13,0,184250,
57500,1,164725,2,2,1,2,12,0,805900,
25000,1,132375,2,2,1,2,48,0,1465001,
29000,1,72875,2,2,2,1,35,440000,1185400,
16000,1,183500,1,2,1,2,24,0,1599400,
1050,2,25500,2,1,2,2,35,0,1925,
999996,1,40450,2,1,2,2,48,0,27200,
29000,1,118300,2,2,1,2,35,0,689000,
15000,1,71025,2,2,1,2,48,0,542500,
35000,1,182850,1,2,1,2,48,0,1560000,
999996,1,16250,2,1,2,2,59,0,-2375,
5000,1,36625,2,2,2,1,13,20000,519500,
60000,3,164225,2,1,2,2,48,0,2888500,
999996,3,19500,2,2,2,1,24,0,13400,
2100,1,20650,2,2,2,1,47,0,219100,
4100,1,174425,1,2,1,2,35,0,2446400,
39000,1,208925,2,1,1,2,48,0,3786500,
2300,1,51150,2,1,2,2,13,0,81155,
999996,1,250,1,2,2,2,48,0,1825,
5250,1,97725,2,2,2,1,48,525000,1892000,
9250,1,100125,2,1,2,2,48,0,1018900,
999996,1,71075,1,1,1,2,24,0,11820,
2100,3,70450,2,1,2,2,24,0,156200,
13500,1,47500,1,2,1,2,59,0,528251,
41000,1,56100,2,2,1,1,35,0,1159775,
24000,2,40425,2,2,2,1,35,35000,341000,
10000,1,17300,2,2,2,1,35,250000,1201450,
14000,1,68625,1,2,1,2,59,0,345000,
999996,3,28500,2,2,2,1,24,95000,183250,
50000,9,134800,9,9,9,9,46,0,2985100,
26000,1,51175,1,1,1,2,35,0,54540,
26000,1,86475,2,1,2,2,24,0,83500,
15000,1,222000,2,2,1,2,35,0,2952250,
12500,1,33375,2,1,2,2,12,0,287000,
5000,3,18000,2,2,1,2,24,0,22460,
36000,1,89700,2,2,1,2,12,0,652500,
2000,3,425,2,1,2,2,11,0,5500,
60000,1,138525,1,1,1,2,12,0,1803250,
55000,1,51650,2,2,2,1,46,0,473300,
55000,1,98775,1,2,1,2,48,11000,493370,
15500,1,9350,2,2,1,2,48,0,314500,
15500,1,156475,2,1,1,2,35,0,2272500,
5000,1,139275,2,1,2,2,48,0,29950,
15000,1,189225,2,1,2,2,59,0,638000,
25000,2,10500,2,2,1,2,12,0,14100,
5000,2,62900,2,1,2,2,24,0,272350,
25000,1,179150,2,2,1,2,35,0,1908500,
5000,1,54700,2,1,1,2,35,0,98925,
2500,1,80000,2,2,1,2,47,0,1292005,
35000,9,63300,2,2,1,2,10,0,377600,
19000,1,138250,2,2,2,1,48,0,3805000,
75000,9,223625,2,2,1,2,47,0,2504750,
21000,9,55350,2,2,1,1,48,0,415550,
20000,1,25725,2,2,2,1,35,0,385500,
22000,1,53425,2,2,1,1,48,0,266900,
10000,3,94500,2,1,2,2,47,0,382850,
35000,1,32700,2,2,1,2,11,0,197010,
100000,1,202300,1,2,1,2,35,0,949475,
5000,1,56800,2,2,2,1,12,67500,1173050,
45000,1,37600,2,2,1,2,59,0,460500,
31000,1,81550,2,2,1,2,35,0,736050,
3000,4,31000,2,2,2,1,24,0,164850,
21000,1,59475,2,2,1,2,13,0,704420,
10000,1,97875,2,1,2,2,48,0,229750,
5000,1,26875,2,2,2,1,11,70000,521000,
8250,1,70275,2,2,2,1,46,0,288000,
14500,1,108375,2,1,2,2,24,0,219550,
6000,3,11500,2,1,2,2,35,0,3300,
2700,3,92975,1,1,1,2,59,0,334050,
36000,1,74950,2,1,1,2,46,0,469000,
46000,1,26675,2,2,2,1,12,0,97900,
999996,2,31550,2,1,2,2,10,0,4325,
25000,1,71175,1,2,1,2,24,0,998500,
5250,1,36275,1,2,2,2,35,0,108500,
9250,1,81475,2,2,1,2,47,0,334600,
25000,1,13000,2,2,1,2,59,0,1755201,
19000,1,60200,2,2,1,1,35,0,1431001,
240000,1,400400,9,9,9,9,24,0,7430000,
41000,1,29200,2,1,1,2,35,0,396250,
15000,1,86025,2,1,2,2,59,0,341000,
10000,9,63775,2,2,2,1,10,0,859000,
29000,1,98975,2,2,2,1,48,0,1480750,
1900,3,19275,2,2,2,1,24,0,113000,
5250,1,40850,2,1,2,2,35,0,5425,
5000,3,42875,2,2,1,2,24,0,897050,
10000,1,61925,2,2,2,1,35,70000,971000,
45000,1,201675,2,1,2,2,10,0,1194750,
2100,2,52100,2,1,1,2,59,0,195050,
4750,3,18500,2,2,2,1,35,0,10400,
40000,1,145975,2,2,2,1,59,850000,2944508,
9500,1,102225,1,2,1,2,46,0,669800,
9000,3,93750,2,1,2,2,35,0,25000,
10000,3,62725,2,1,2,2,24,0,988475,
72500,1,346925,2,2,1,2,35,0,4566500,
5000,2,60550,2,2,1,2,11,0,180800,
14500,1,81225,2,1,2,2,35,0,88250,
8250,1,48575,2,2,2,1,35,0,700950,
775,9,87125,2,1,2,2,13,0,70350,
29000,1,69050,2,2,2,1,59,370000,1654000,
16000,1,75800,2,1,2,2,47,0,132400,
15000,3,52400,2,1,2,2,46,0,74760,
21000,1,108125,2,1,1,2,10,0,495250,
34000,3,25250,2,1,2,2,35,0,30651,
999996,2,63425,2,2,1,2,48,0,14000,
115000,3,70950,2,2,1,2,24,0,325050,
26000,1,85875,2,2,2,1,59,0,1115500,
25000,1,111700,2,2,2,1,11,0,1146501,
5250,1,37300,2,2,1,2,10,0,262175,
18500,1,53350,2,2,2,1,47,155000,1132900,
1050,3,35000,2,1,2,2,59,0,115250,
15000,2,58925,2,2,1,1,48,0,260525,
7250,3,15600,2,1,2,2,59,0,42500,
39000,1,170650,2,1,1,2,35,0,1160000,
999996,2,129100,2,1,1,1,59,0,725800,
8250,3,37500,2,1,2,2,24,0,643750,
999996,1,24125,2,2,2,1,48,0,89175,
21000,2,30450,2,2,2,1,24,165000,704000,
999996,2,58125,2,1,2,1,24,0,40300,
24000,1,241925,2,2,2,1,48,0,3261000,
21000,1,85625,2,1,2,2,24,0,409900,
39000,1,168225,1,2,1,2,48,0,2709000,
16500,3,75150,2,2,2,1,48,100000,558000,
7000,2,151275,2,1,2,2,35,0,424750,
15000,3,57950,2,2,2,1,12,0,591250,
999996,1,38350,2,1,2,2,11,0,25360,
34000,1,73900,2,1,2,2,12,0,207625,
999996,1,7450,2,1,2,2,59,0,2175,
35000,1,109750,1,1,1,2,59,0,748600,
70000,1,143975,2,2,2,1,46,0,627501,
34000,1,216150,2,1,1,2,47,0,3030000,
12000,3,39800,2,1,2,2,24,0,3825,
999996,3,47000,2,1,2,2,35,0,112250,
15500,3,18500,2,2,2,1,24,0,6250,
15000,2,111325,9,9,9,9,59,0,9013500,
14500,1,105025,2,1,2,2,59,0,555600,
3000,1,97200,2,1,1,2,10,0,411100,
999996,4,31700,2,2,1,2,46,0,59675,
22000,1,75625,1,2,1,2,59,0,598300,
16000,1,87175,2,1,2,2,35,0,453050,
999996,2,20575,2,2,2,1,59,0,235000,
15000,3,129425,2,2,1,2,35,0,1395200,
19000,1,70300,2,1,2,2,47,0,131550,
15000,3,128450,2,1,2,2,35,0,647000,
999996,3,24700,2,2,2,1,46,0,26000,
999996,1,58525,2,1,1,2,46,0,120775,
15000,1,63175,2,1,2,2,24,0,19505,
2600,2,10800,2,1,2,2,35,0,-31650,
20000,1,82150,2,2,1,1,35,0,627600,
950,3,21750,2,1,2,2,48,0,-375,
7000,1,49200,2,1,2,2,24,0,91525,
43000,1,195000,2,1,1,1,48,0,79675,
3500,1,75075,2,2,1,2,12,0,666225,
40000,2,85700,2,1,2,2,35,0,151200,
1450,3,9250,2,1,2,2,24,0,8800,
10500,1,61375,2,2,1,2,35,0,681750,
50000,9,144625,1,2,1,2,46,0,1377900,
62500,1,163350,1,2,1,2,10,0,989550,
999996,2,58900,2,1,1,2,12,0,17100,
999996,2,12000,2,2,1,2,59,0,231,
14500,1,34925,2,1,1,2,35,0,1249750,
1550,1,29000,2,2,2,1,59,0,580500,
16500,1,60600,2,1,2,2,48,0,207250,
12500,1,28150,2,2,1,1,10,0,104000,
14500,1,120200,2,1,2,2,48,0,812750,
25000,1,97125,2,1,1,2,35,0,458150,
7750,1,14900,2,2,1,2,35,0,175500,
82500,1,374250,2,2,1,2,48,0,2896000,
97500,3,67175,2,2,1,1,24,125000,1059250,
20000,1,20600,2,2,1,2,35,0,1700251,
25000,1,64425,2,2,1,2,48,0,1680100,
41000,1,60250,2,1,2,2,47,0,48250,
12000,1,72400,2,2,1,2,13,0,438475,
15000,1,46100,2,2,1,2,24,0,620650,
3000,1,35100,2,1,1,2,46,0,334750,
100000,1,56300,2,2,1,2,35,0,2337130,
5250,1,18000,2,2,2,1,35,0,157850,
22000,1,28800,2,2,1,1,24,0,178200,
999996,2,30500,2,1,2,2,35,0,5700,
15000,3,24000,2,2,2,1,48,0,18150,
20000,1,104175,2,1,2,2,24,0,517500,
999996,2,31875,2,2,2,1,59,0,825250,
999996,3,26700,2,2,1,2,48,0,270,
30000,1,60375,2,2,2,1,35,0,2611000,
26000,1,62850,9,9,9,9,12,0,149550,
14500,3,41875,2,2,2,1,59,0,96375,
999996,2,42950,2,2,1,2,35,0,328650,
27000,1,146675,2,1,2,2,12,0,1852450,
999996,4,375,2,2,1,2,59,0,1327900,
15500,3,48650,2,2,2,1,59,0,393350,
77500,1,72925,2,2,1,2,13,0,896750,
115000,1,194850,2,2,1,2,35,0,2913000,
29000,1,33850,2,2,1,2,35,190000,1300500,
28000,1,102450,2,2,1,2,46,0,1204350,
999996,3,10000,2,2,1,2,35,0,4150,
13500,3,22175,2,1,2,2,35,0,73501,
43000,1,95250,2,2,2,1,12,0,1709600,
40000,1,70400,2,2,1,2,59,0,515000,
10000,1,78725,2,2,1,2,35,0,2408425,
5750,1,64600,1,1,2,2,47,0,111100,
2400,3,28850,2,1,2,2,24,0,78025,
21000,1,18100,2,2,1,2,47,0,269625,
5000,1,26875,2,1,2,2,35,0,460276,
8250,1,94950,2,1,2,2,48,0,39700,
10000,1,53850,2,2,1,1,59,0,320100,
52500,1,147625,1,2,1,2,24,0,1635500,
15500,2,9500,2,2,1,2,48,0,36450,
4100,9,27825,9,9,9,9,10,0,980000,
999996,2,30500,2,1,1,2,35,0,-5800,
999996,2,23725,2,2,2,1,35,0,37300,
11500,1,45400,2,2,2,1,59,75000,718975,
15000,1,59250,2,2,1,2,46,0,423725,
24000,2,25100,2,2,2,1,35,0,305650,
5000,9,84400,1,2,1,2,11,0,790400,
29000,2,93900,2,2,2,1,48,10000,953500,
19500,3,43875,2,2,2,1,11,160000,714125,
15000,1,567350,9,9,9,9,24,65000,6510000,
5250,1,32525,2,2,1,2,24,0,190550,
16000,3,46150,2,1,2,2,24,0,46675,
5000,3,45025,2,2,1,2,59,0,191100,
25000,1,86750,2,2,2,1,24,1750000,4081500,
31000,2,97175,2,2,1,2,35,0,531400,
47500,1,76600,2,2,1,2,24,0,798501,
4500,3,32275,2,1,2,2,59,0,6000,
9500,1,87425,2,1,2,2,24,0,225350,
11000,1,39750,2,2,2,1,48,33000,346500,
5000,3,65200,2,1,2,2,48,0,220250,
20000,1,87100,2,2,2,1,47,0,1843500,
20000,3,433825,9,9,9,9,24,0,3716500,
30000,1,83825,2,2,1,2,59,0,663000,
20000,1,170000,2,1,1,2,24,0,1562900,
20000,9,170025,1,2,1,2,24,0,2143500,
36000,1,99400,1,2,1,2,12,0,779500,
4750,3,83000,2,1,2,2,46,0,288940,
450,1,36925,2,1,2,2,47,0,51690,
19000,3,93150,2,1,2,2,59,0,243600,
14500,1,34375,2,2,1,2,13,0,33550,
10000,1,85775,2,1,2,2,47,0,1068500,
6000,1,9375,1,2,2,2,46,0,45800,
15500,2,91650,1,2,2,2,48,0,638700,
38000,1,142925,2,1,2,2,48,0,486750,
4000,3,26975,2,2,2,1,59,19000,421000,
19000,3,48775,2,2,1,2,11,0,227250,
26000,1,91300,2,2,1,1,10,0,387000,
10500,2,87375,2,1,2,1,35,0,-56275,
999996,3,12500,2,2,1,2,24,0,5702,
11500,2,525,9,9,9,9,47,0,292650,
6750,1,62925,2,2,2,1,48,270000,1162500,
5750,1,76925,2,1,2,2,12,0,52951,
9500,1,37975,2,2,2,1,35,0,701550,
1500,3,19500,2,1,2,2,24,0,3902,
20000,2,102850,2,2,1,2,35,0,518850,
29000,3,94250,9,9,9,9,24,0,6205001,
82500,1,105375,2,2,1,2,48,0,1220251,
999996,4,41175,2,1,2,2,48,0,-13665,
19000,1,117275,2,2,1,1,47,0,1232750,
50000,3,27500,2,2,1,2,35,0,443000,
15500,3,23800,2,1,2,2,24,0,4600,
5500,1,92275,2,1,2,2,24,0,677800,
4750,1,179125,2,2,1,1,11,0,1561980,
10500,3,26225,2,1,2,2,59,0,-12900,
24000,3,139750,2,1,2,2,48,0,308750,
999996,3,24000,2,2,2,1,35,0,126175,
11500,1,148225,2,1,2,2,48,0,603750,
19000,3,71750,2,1,1,2,35,0,171000,
67500,1,131250,9,9,9,9,12,0,4332250,
21000,1,80875,1,1,2,2,48,0,15050,
21000,1,107400,1,2,1,2,35,0,1831500,
34000,1,106075,2,1,1,2,35,0,635600,
14500,1,38400,2,2,1,2,35,0,78800,
999996,2,19000,2,1,2,2,48,0,-27390,
13000,3,175525,2,1,2,2,24,0,522000,
10500,2,34150,2,2,2,1,35,77500,588508,
10000,1,97650,2,1,1,2,59,0,1319000,
999996,3,26450,2,2,1,1,35,0,143010,
5250,1,71525,2,1,2,2,59,0,57900,
15500,1,28175,2,2,1,2,59,0,1781300,
15000,3,67375,2,1,2,2,59,0,418875,
26000,1,130425,1,2,2,1,48,0,304525,
999996,3,15500,2,2,2,1,35,0,5225,
999996,9,29475,2,2,1,2,11,0,41150,
95000,1,66575,2,2,1,2,35,0,387650,
37000,1,92325,2,2,1,2,24,0,392475,
2000,3,16000,2,1,2,2,24,0,26000,
9500,1,146800,2,2,1,2,59,0,2162500,
10000,2,94650,2,2,1,2,48,0,220000,
525,2,39250,2,2,1,2,59,0,226750,
77500,1,235850,9,9,9,9,47,0,6225000,
5250,1,90350,2,2,1,1,48,97500,1706000,
25000,1,67850,2,2,2,1,59,35000,731500,
20000,1,82525,2,1,2,2,24,0,340025,
29000,2,103325,1,2,1,2,10,0,1217600,
14000,3,141025,2,1,1,2,48,0,521500,
31000,1,23000,2,2,1,2,59,0,286426,
11500,1,35550,2,1,2,2,24,0,18400,
2400,1,33250,2,2,2,1,48,5500,441800,
13000,2,37025,2,2,1,2,35,0,136775,
35000,1,41175,2,1,2,2,10,0,228550,
5000,1,113950,2,1,2,2,59,40000,715900,
5250,9,16500,2,2,2,1,13,0,2700,
47500,1,77400,1,2,2,1,35,0,1991250,
20000,1,113200,2,2,2,1,59,0,2815250,
29000,1,110500,2,1,2,2,59,0,976250,
100000,3,145575,2,2,1,2,35,0,1380001,
1050,1,700,1,2,2,2,35,0,4050,
9500,3,9575,2,1,2,2,35,0,-10750,
18000,1,128125,2,2,1,2,11,0,1461875,
12000,1,50000,2,2,2,1,24,46000,439000,
6750,1,61650,2,1,1,2,13,0,165500,
5000,1,56300,2,1,2,2,47,0,88000,
4750,1,88250,2,1,2,2,35,0,301000,
37000,3,134250,2,1,2,2,59,0,434150,
5250,2,83800,2,2,1,2,35,0,174200,
1800,1,34500,2,2,1,2,24,0,68600,
9500,3,108025,2,1,2,2,24,0,253100,
6000,1,26600,2,2,2,1,13,0,132475,
999996,2,30025,1,2,2,2,48,0,5020,
999996,1,56675,1,2,1,2,11,0,114025,
1550,4,31000,2,2,2,1,47,0,44250,
50000,1,32375,2,2,1,2,59,0,2362900,
1500,1,50725,2,2,1,2,47,0,254850,
10500,1,75125,2,1,2,2,35,0,743501,
16500,1,29250,2,2,1,2,48,67500,1254500,
999996,1,10700,1,2,2,2,13,0,2300,
4000,1,31000,2,2,2,1,11,0,132700,
18000,1,106100,1,2,1,2,12,0,888875,
35000,1,82075,2,2,1,2,24,31000,2717500,
10000,1,28500,2,1,2,2,35,0,-1650,
50000,1,146825,2,2,1,2,24,0,2725500,
100000,1,140850,2,2,2,1,35,0,3857500,
19000,1,93500,2,2,1,2,24,0,1693250,
27000,2,59725,2,2,1,2,59,0,208500,
3500,4,35600,2,2,2,1,48,0,33975,
16500,1,126575,2,2,1,2,24,0,1488251,
80000,1,187550,2,2,1,2,48,0,1712000,
6000,1,61725,2,1,2,2,13,0,22950,
19000,2,38025,2,2,2,1,59,85000,754000,
5000,1,39050,2,2,1,2,35,0,85225,
4000,3,39675,2,2,1,2,24,0,3246000,
105000,1,147175,2,2,1,2,47,0,972150,
15500,1,94075,2,2,1,2,24,0,1391050,
100000,1,195825,2,1,2,2,48,0,992500,
40000,1,112800,2,2,1,2,13,0,705350,
41000,9,106325,1,1,2,2,13,0,28250,
47500,1,101025,2,2,2,1,46,290000,1340500,
9500,1,120050,9,9,9,9,24,0,2837500,
10000,1,72625,2,2,1,2,24,0,430200,
15000,1,53150,1,2,1,2,46,0,-189850,
15500,1,64175,2,1,2,2,59,0,250825,
21000,1,94825,2,2,1,2,35,0,100900,
60000,1,26450,2,1,2,1,48,0,1825000,
105000,1,104300,2,2,1,2,35,0,1846500,
17500,2,55450,2,1,2,2,24,0,78500,
77500,1,227425,9,9,9,9,13,62500,1693500,
29000,1,81950,2,2,1,2,10,0,84100,
11500,1,52075,2,1,2,2,48,0,29525,
10000,1,65550,2,2,2,1,24,145000,727000,
5000,1,47000,2,2,2,1,59,28000,723001,
10000,1,85500,2,2,2,1,47,0,1484075,
16500,3,23025,2,2,1,2,59,0,92571,
26000,2,95275,2,1,2,2,35,0,718351,
20000,2,12250,2,1,2,2,11,0,-57039,
13500,3,3500,2,2,2,1,59,0,165550,
105000,1,223650,9,9,9,9,46,0,2780500,
24000,1,33500,2,2,2,1,13,9500,187100,
12500,3,106925,2,1,2,2,59,0,393250,
50000,1,278625,2,2,1,2,48,0,8045000,
4750,3,38950,2,2,2,1,47,190000,486600,
5250,1,104950,2,1,2,2,59,0,400600,
